2024-08-07 00:24:50,639 - WARNING - From C:\Users\aymen\miniconda3\envs\mm\lib\site-packages\tensorflow\python\framework\op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
2024-08-07 00:24:54,044 - WARNING - From C:\Users\aymen\miniconda3\envs\mm\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2024-08-07 00:24:59,564 - INFO - Starting initializing variables ...
2024-08-07 00:25:01,012 - INFO - Starting epoch ...
2024-08-07 00:25:52,294 - INFO - epoch: 0, itr: 61, nll_tr: 938.553955, x_tr_loss: 25.395536, a_tr_loss: 0.099280, r_tr_loss: 0.000000, elapsed_time: 0.783754
2024-08-07 00:25:53,056 - INFO - epoch: 0, itr: 62, nll_tr: 937.251953, x_tr_loss: 25.399206, a_tr_loss: 0.092121, r_tr_loss: 0.000000, elapsed_time: 0.760992
2024-08-07 00:25:53,834 - INFO - epoch: 0, itr: 63, nll_tr: 937.291748, x_tr_loss: 25.410465, a_tr_loss: 0.098644, r_tr_loss: 0.000000, elapsed_time: 0.777585
2024-08-07 00:25:54,645 - INFO - epoch: 0, itr: 64, nll_tr: 931.925110, x_tr_loss: 25.416676, a_tr_loss: 0.098689, r_tr_loss: 0.000000, elapsed_time: 0.810312
2024-08-07 00:25:55,482 - INFO - epoch: 0, itr: 65, nll_tr: 935.517822, x_tr_loss: 25.427458, a_tr_loss: 0.097902, r_tr_loss: 0.000000, elapsed_time: 0.837585
2024-08-07 00:25:56,399 - INFO - epoch: 0, itr: 66, nll_tr: 937.576477, x_tr_loss: 25.437033, a_tr_loss: 0.094487, r_tr_loss: 0.000000, elapsed_time: 0.916947
2024-08-07 00:25:57,407 - INFO - epoch: 0, itr: 67, nll_tr: 929.606750, x_tr_loss: 25.441147, a_tr_loss: 0.095404, r_tr_loss: 0.000000, elapsed_time: 1.007157
2024-08-07 00:25:58,469 - INFO - epoch: 0, itr: 68, nll_tr: 930.117981, x_tr_loss: 25.446890, a_tr_loss: 0.091630, r_tr_loss: 0.000000, elapsed_time: 1.061556
2024-08-07 00:25:59,466 - INFO - epoch: 0, itr: 69, nll_tr: 924.536377, x_tr_loss: 25.446806, a_tr_loss: 0.086816, r_tr_loss: 0.000000, elapsed_time: 0.997741
2024-08-07 00:26:00,415 - INFO - epoch: 0, itr: 70, nll_tr: 926.724426, x_tr_loss: 25.445538, a_tr_loss: 0.094646, r_tr_loss: 0.000000, elapsed_time: 0.947526
2024-08-07 00:26:01,315 - INFO - epoch: 0, itr: 71, nll_tr: 930.268494, x_tr_loss: 25.445923, a_tr_loss: 0.088747, r_tr_loss: 0.000000, elapsed_time: 0.900508
2024-08-07 00:26:02,129 - INFO - epoch: 0, itr: 72, nll_tr: 924.071716, x_tr_loss: 25.453053, a_tr_loss: 0.091385, r_tr_loss: 0.000000, elapsed_time: 0.813486
2024-08-07 00:26:03,022 - INFO - epoch: 0, itr: 73, nll_tr: 924.949768, x_tr_loss: 25.459013, a_tr_loss: 0.093501, r_tr_loss: 0.000000, elapsed_time: 0.892658
2024-08-07 00:26:04,191 - INFO - epoch: 0, itr: 74, nll_tr: 926.085327, x_tr_loss: 25.467159, a_tr_loss: 0.094146, r_tr_loss: 0.000000, elapsed_time: 1.168224
2024-08-07 00:26:05,302 - INFO - epoch: 0, itr: 75, nll_tr: 924.484009, x_tr_loss: 25.478682, a_tr_loss: 0.092723, r_tr_loss: 0.000000, elapsed_time: 1.111259
2024-08-07 00:26:06,137 - INFO - epoch: 0, itr: 76, nll_tr: 924.625488, x_tr_loss: 25.484238, a_tr_loss: 0.087413, r_tr_loss: 0.000000, elapsed_time: 0.834821
2024-08-07 00:26:06,969 - INFO - epoch: 0, itr: 77, nll_tr: 919.292419, x_tr_loss: 25.489717, a_tr_loss: 0.089252, r_tr_loss: 0.000000, elapsed_time: 0.830755
2024-08-07 00:26:07,795 - INFO - epoch: 0, itr: 78, nll_tr: 922.029297, x_tr_loss: 25.498047, a_tr_loss: 0.086096, r_tr_loss: 0.000000, elapsed_time: 0.826149
2024-08-07 00:26:08,606 - INFO - epoch: 0, itr: 79, nll_tr: 921.939819, x_tr_loss: 25.496964, a_tr_loss: 0.087054, r_tr_loss: 0.000000, elapsed_time: 0.809275
